Time(dataType: Time)	Temperature(unit: K, dataType: Double)	Humidity(unit: %rF, dataType: Double)
1353012181288	297.52	23.255
1353012183253	297.52	23.255
1353012185235	297.52	23.255
1353012187213	297.52	23.255
1353012189171	297.52	23.28
1353012191167	297.52	23.28
1353012193167	297.52	23.28
1353012195093	297.52	23.255
1353012197095	297.52	23.28
1353012199101	297.52	23.255
1353012201089	297.52	23.255
1353012203048	297.52	23.255
1353012205065	297.52	23.255
1353012207031	297.52	23.255
1353012208985	297.53	23.26
1353012210984	297.53	23.26
1353012212937	297.52	23.255
1353012214934	297.53	23.28
1353012216929	297.53	23.26
1353012218880	297.52	23.255
1353012220861	297.52	23.28
1353012222889	297.53	23.26
1353012224844	297.52	23.255
1353012226834	297.52	23.255
1353012228838	297.52	23.255
1353012230800	297.53	23.235
1353012232807	297.53	23.26
1353012234785	297.53	23.26
1353012236773	297.53	23.26
1353012238741	297.53	23.26
1353012240724	297.53	23.26
1353012242686	297.53	23.26
1353012244677	297.53	23.26
1353012246695	297.52	23.235
1353012248635	297.52	23.235
1353012250664	297.53	23.235
1353012252626	297.53	23.235
1353012254598	297.52	23.235
1353012256582	297.51	23.23
1353012258594	297.51	23.23
1353012260538	297.51	23.23
1353012262544	297.51	23.255
1353012264565	297.5	23.23
1353012266480	297.5	23.23
1353012268478	297.51	23.23
1353012270491	297.51	23.23
1353012272440	297.5	23.23
1353012274401	297.51	23.23
1353012276434	297.5	23.23
1353012278387	297.5	23.23
1353012280372	297.51	23.255
1353012282371	297.5	23.23
1353012284319	297.5	23.255
1353012286318	297.5	23.255
1353012288310	297.5	23.255
1353012290280	297.5	23.255
1353012292243	297.5	23.255
1353012294240	297.5	23.255
1353012296209	297.5	23.255
1353012298218	297.5	23.275
1353012300214	297.5	23.275
1353012302156	297.5	23.255
1353012304148	297.49	23.255
1353012306151	297.49	23.255
1353012308105	297.49	23.255
1353012310102	297.49	23.295
1353012312112	297.5	23.275
1353012314065	297.49	23.255
1353012316047	297.49	23.255
1353012318054	297.5	23.255
1353012319998	297.5	23.255
1353012321969	297.5	23.255
1353012323991	297.5	23.275
1353012325927	297.5	23.275
1353012327910	297.5	23.275
1353012329922	297.48	23.255
1353012331874	297.49	23.275
1353012333867	297.49	23.275
1353012335867	297.5	23.255
1353012337825	297.5	23.255
1353012339802	297.49	23.275
1353012341800	297.5	23.295
1353012343779	297.5	23.275
1353012345738	297.5	23.275
1353012347734	297.5	23.295
1353012349707	297.5	23.295
1353012351692	297.5	23.295
1353012353672	297.5	23.275
1353012355633	297.49	23.295
1353012357618	297.5	23.275
1353012359616	297.5	23.275
1353012361583	297.49	23.275
1353012363558	297.5	23.275
1353012365556	297.5	23.275
1353012367510	297.5	23.275
1353012369490	297.5	23.295
1353012371484	297.49	23.275
1353012373467	297.5	23.275
1353012375448	297.5	23.275
1353012377449	297.5	23.295
1353012379401	297.5	23.295
1353012381401	297.5	23.275
1353012383394	297.5	23.295
1353012385347	297.5	23.295
1353012387345	297.5	23.275
1353012389343	297.49	23.255
1353012391294	297.49	23.255
1353012393279	297.49	23.275
1353012395280	297.49	23.275
1353012397267	297.5	23.275
1353012399248	297.5	23.275
1353012401246	297.5	23.275
1353012403212	297.5	23.275
1353012405178	297.5	23.275
1353012407176	297.49	23.275
1353012409140	297.49	23.295
1353012411128	297.5	23.275
1353012413125	297.5	23.275
1353012415097	297.49	23.295
1353012417069	297.49	23.295
1353012419095	297.49	23.295
1353012421053	297.49	23.295
1353012423037	297.49	23.295
1353012425042	297.49	23.295
1353012427007	297.49	23.295
1353012428975	297.48	23.295
1353012430992	297.49	23.295
1353012432975	297.5	23.295
1353012434931	297.49	23.295
1353012436959	297.49	23.295
1353012438911	297.5	23.315
1353012440899	297.5	23.315
1353012442880	297.49	23.275
1353012444844	297.49	23.275
1353012446835	297.49	23.275
1353012448850	297.49	23.295
1353012450805	297.49	23.295
1353012452789	297.5	23.275
1353012454809	297.49	23.275
1353012456783	297.5	23.295
1353012458754	297.5	23.295
1353012460746	297.49	23.295
1353012462719	297.49	23.275
1353012464710	297.5	23.315
1353012466685	297.5	23.315
1353012468671	297.49	23.295
1353012470635	297.49	23.295
1353012472656	297.49	23.275
1353012474626	297.49	23.295
1353012476589	297.49	23.295
1353012478616	297.5	23.295
1353012480552	297.5	23.275
1353012482511	297.5	23.315
1353012484518	297.49	23.275
1353012486481	297.49	23.295
1353012488459	297.49	23.295
1353012490439	297.5	23.295
1353012492399	297.51	23.295
1353012494382	297.5	23.295
1353012496384	297.5	23.295
1353012498376	297.5	23.295
1353012500352	297.5	23.315
1353012502371	297.5	23.315
1353012504320	297.5	23.295
1353012506299	297.5	23.295
1353012508274	297.49	23.295
1353012510262	297.5	23.295
1353012512239	297.5	23.295
1353012514259	297.51	23.275
1353012516197	297.51	23.275
1353012518198	297.5	23.295
1353012520186	297.5	23.295
1353012522144	297.5	23.295
1353012524127	297.51	23.295
1353012526144	297.5	23.275
1353012528089	297.5	23.275
1353012530088	297.51	23.275
1353012532113	297.51	23.275
1353012534068	297.5	23.295
1353012536028	297.51	23.275
1353012538041	297.51	23.275
1353012539987	297.51	23.295
1353012541970	297.51	23.295
1353012543975	297.51	23.275
1353012545925	297.5	23.295
1353012547906	297.5	23.275
1353012549940	297.51	23.295
1353012551893	297.51	23.295
1353012553863	297.5	23.295
1353012555874	297.51	23.275
1353012557843	297.51	23.295
1353012559807	297.51	23.295
1353012561800	297.51	23.295
1353012563778	297.51	23.295
1353012565754	297.51	23.295
1353012567769	297.51	23.275
1353012569696	297.51	23.295
1353012571683	297.51	23.295
1353012573738	297.51	23.295
1353012575698	297.51	23.295
1353012577701	297.5	23.295
1353012579657	297.5	23.295
1353012581654	297.51	23.295
1353012583593	297.51	23.295
1353012585620	297.52	23.28
1353012587572	297.52	23.28
1353012589537	297.51	23.295
1353012591569	297.5	23.295
1353012593498	297.5	23.295
1353012595490	297.51	23.295
1353012597513	297.5	23.315
1353012599434	297.5	23.315
1353012601415	297.51	23.295
1353012603440	297.5	23.275
1353012605391	297.5	23.275
1353012607371	297.5	23.295
1353012609366	297.5	23.295
1353012611319	297.5	23.295
1353012613324	297.5	23.255
1353012615314	297.49	23.275
1353012617291	297.49	23.295
1353012619279	297.49	23.295
1353012621280	297.49	23.255
1353012623233	297.49	23.275
1353012625234	297.49	23.275
1353012627249	297.49	23.275
1353012629216	297.49	23.275
1353012631186	297.49	23.275
1353012633187	297.49	23.295
1353012635157	297.48	23.275
1353012637125	297.48	23.275
1353012639123	297.47	23.29
1353012641097	297.49	23.275
1353012643109	297.48	23.295
1353012645101	297.48	23.255
1353012647052	297.48	23.315
1353012649015	297.48	23.315
1353012651050	297.48	23.315
1353012652986	297.48	23.315
1353012654985	297.48	23.295
1353012656989	297.49	23.295
1353012658940	297.47	23.29
1353012660940	297.47	23.31
1353012662935	297.48	23.315
1353012664887	297.48	23.315
1353012666872	297.48	23.315
1353012668888	297.47	23.31
1353012670839	297.47	23.31
1353012672833	297.47	23.29
1353012674857	297.48	23.275
1353012676807	297.47	23.27
1353012678807	297.47	23.27
1353012680807	297.47	23.29
1353012682775	297.47	23.29
1353012684747	297.47	23.31
1353012686749	297.47	23.31
1353012688720	297.47	23.31
1353012690705	297.47	23.29
1353012692713	297.48	23.335
1353012694633	297.48	23.335
1353012696634	297.47	23.335
1353012698662	297.47	23.335
1353012700597	297.48	23.315
1353012702579	297.48	23.335
1353012704592	297.48	23.335
1353012706536	297.47	23.29
1353012708519	297.48	23.335
1353012710537	297.48	23.335
1353012712475	297.48	23.315
1353012714440	297.49	23.315
1353012716469	297.48	23.295
1353012718424	297.48	23.295
1353012720421	297.48	23.315
1353012722400	297.48	23.315
1353012724365	297.47	23.31
1353012726336	297.47	23.335
1353012728349	297.47	23.335
1353012730316	297.47	23.31
1353012732297	297.48	23.335
1353012734296	297.47	23.31
1353012736224	297.47	23.31
1353012738243	297.47	23.335
1353012740237	297.48	23.335
1353012742190	297.48	23.335
1353012744174	297.48	23.335
1353012746206	297.48	23.335
1353012748157	297.48	23.315
1353012750130	297.48	23.315
1353012752142	297.48	23.335
1353012754112	297.48	23.335
1353012756090	297.48	23.335
1353012758069	297.48	23.335
1353012760042	297.48	23.315
1353012762035	297.48	23.315
1353012764033	297.48	23.335
1353012765992	297.49	23.315
1353012767959	297.48	23.295
1353012769972	297.48	23.315
1353012771947	297.49	23.315
1353012773924	297.49	23.335
1353012775941	297.48	23.295
1353012777909	297.48	23.315
1353012779881	297.48	23.315
1353012781887	297.48	23.315
1353012783861	297.48	23.315
1353012785814	297.48	23.315
1353012787849	297.48	23.315
1353012789793	297.47	23.29
1353012791756	297.47	23.29
1353012793773	297.47	23.335
1353012795734	297.47	23.335
1353012797716	297.47	23.27
1353012799730	297.47	23.31
1353012801683	297.47	23.31
1353012803667	297.47	23.31
1353012805646	297.47	23.31
1353012807635	297.47	23.31
1353012809602	297.47	23.31
1353012811608	297.47	23.31
1353012813569	297.47	23.31
1353012815538	297.46	23.31
1353012817558	297.46	23.31
1353012819507	297.46	23.31
1353012821506	297.45	23.31
1353012823504	297.45	23.31
1353012825452	297.46	23.33
1353012827412	297.45	23.29
1353012829451	297.46	23.31
1353012831382	297.46	23.33
1353012833395	297.45	23.31
1353012835377	297.45	23.31
1353012837342	297.45	23.33
1353012839325	297.45	23.33
1353012841318	297.45	23.33
1353012843285	297.45	23.31
1353012845261	297.46	23.33
1353012847256	297.45	23.33
1353012849211	297.45	23.33
1353012851212	297.45	23.33
1353012853207	297.45	23.33
1353012855164	297.44	23.33
1353012857165	297.45	23.33
1353012859162	297.45	23.35
1353012861117	297.45	23.33
1353012863092	297.45	23.33
1353012865129	297.45	23.33
1353012867081	297.45	23.33
1353012869048	297.45	23.35
1353012871061	297.45	23.33
1353012873029	297.45	23.31
1353012874997	297.45	23.31
1353012877007	297.45	23.35
1353012878960	297.46	23.33
1353012880945	297.46	23.33
1353012882967	297.46	23.375
1353012884904	297.46	23.375
1353012886884	297.46	23.35
1353012888903	297.46	23.35
1353012890861	297.47	23.375
1353012892873	297.46	23.35
1353012894859	297.46	23.35
1353012896824	297.45	23.33
1353012898774	297.46	23.375
1353012900790	297.46	23.375
1353012902751	297.46	23.35
1353012904721	297.45	23.375
1353012906720	297.45	23.35
1353012908676	297.46	23.33
1353012910662	297.47	23.375
1353012912682	297.46	23.35
1353012914650	297.47	23.375
1353012916632	297.47	23.375
1353012918638	297.48	23.355
1353012920608	297.47	23.355
1353012922595	297.47	23.335
1353012924593	297.47	23.335
1353012926560	297.47	23.375
1353012928543	297.47	23.355
1353012930525	297.47	23.335
1353012932500	297.47	23.355
1353012934501	297.48	23.335
1353012936507	297.48	23.335
1353012938448	297.47	23.355
1353012940427	297.47	23.355
1353012942446	297.47	23.335
1353012944400	297.47	23.355
1353012946408	297.47	23.335
1353012948391	297.47	23.355
1353012950371	297.47	23.335
1353012952357	297.47	23.335
1353012954361	297.47	23.355
1353012956317	297.47	23.355
1353012958317	297.47	23.335
1353012960313	297.47	23.335
1353012962255	297.47	23.335
1353012964251	297.47	23.335
1353012966267	297.47	23.335
1353012968211	297.47	23.29
1353012970203	297.47	23.29
1353012972222	297.46	23.31
1353012974172	297.46	23.33
1353012976155	297.47	23.31
1353012978171	297.46	23.31
1353012980122	297.46	23.31
1353012982111	297.46	23.31
1353012984131	297.46	23.31
1353012986077	297.46	23.31
1353012988047	297.47	23.335
1353012990084	297.46	23.35
1353012992055	297.45	23.33
1353012994023	297.46	23.33
1353012996047	297.47	23.335
1353012998008	297.46	23.33
1353012999993	297.46	23.29
1353013001994	297.46	23.29
1353013003955	297.47	23.335
1353013005958	297.47	23.335
1353013007980	297.46	23.33
1353013009877	297.46	23.31
1353013011883	297.46	23.31
1353013013877	297.46	23.35
1353013015827	297.46	23.33
1353013017830	297.45	23.35
1353013019850	297.46	23.33
1353013021798	297.46	23.35
1353013023800	297.46	23.35
1353013025783	297.47	23.355
1353013027745	297.47	23.355
1353013029733	297.46	23.35
1353013031717	297.46	23.35
1353013033696	297.46	23.35
1353013035662	297.46	23.35
1353013037675	297.47	23.355
1353013039647	297.47	23.335
1353013041634	297.47	23.335
1353013043622	297.47	23.355
1353013045582	297.47	23.335
1353013047558	297.47	23.31
1353013049569	297.47	23.335
1353013051517	297.47	23.31
1353013053499	297.47	23.31
1353013055507	297.47	23.335
1353013057458	297.47	23.335
1353013059444	297.48	23.335
1353013061448	297.47	23.335
1353013063388	297.47	23.335
1353013065346	297.47	23.335
1353013067375	297.48	23.335
1353013069326	297.48	23.335
1353013071328	297.47	23.335
1353013073316	297.47	23.335
1353013075265	297.47	23.335
1353013077277	297.48	23.335
1353013079278	297.48	23.335
1353013081207	297.48	23.335
1353013083206	297.47	23.335
1353013085215	297.48	23.315
1353013087168	297.48	23.315
1353013089157	297.48	23.315
1353013091137	297.48	23.315
1353013093119	297.48	23.335
1353013095109	297.48	23.335
1353013097083	297.48	23.295
1353013099084	297.48	23.335
1353013101038	297.48	23.335
1353013103077	297.48	23.335
1353013105025	297.48	23.315
1353013106986	297.48	23.315
1353013108978	297.48	23.335
1353013110988	297.49	23.355
1353013112922	297.49	23.355
1353013114943	297.49	23.335
1353013116855	297.49	23.335
1353013118849	297.48	23.315
1353013120837	297.48	23.315
1353013122808	297.49	23.315
1353013124820	297.49	23.315
1353013126814	297.48	23.335
1353013128774	297.49	23.315
1353013130719	297.49	23.315
1353013132786	297.49	23.335
1353013134692	297.49	23.335
1353013136673	297.49	23.335
1353013138689	297.49	23.335
1353013140655	297.5	23.335
1353013142628	297.49	23.315
1353013144665	297.49	23.315
1353013146626	297.49	23.315
1353013148577	297.49	23.315
1353013150586	297.49	23.295
1353013152559	297.49	23.315
1353013154533	297.49	23.315
1353013156538	297.49	23.335
1353013158510	297.49	23.335
1353013160494	297.49	23.315
1353013162492	297.49	23.315
1353013164472	297.49	23.315
1353013166432	297.49	23.315
1353013168454	297.5	23.335
1353013170409	297.49	23.315
1353013172386	297.49	23.315
1353013174367	297.5	23.315
1353013176328	297.5	23.335
1353013178316	297.5	23.295
1353013180312	297.49	23.315
1353013182279	297.49	23.315
1353013184293	297.49	23.315
1353013186294	297.5	23.295
1353013188234	297.5	23.295
1353013190247	297.5	23.315
1353013192239	297.49	23.315
1353013194170	297.49	23.315
1353013196134	297.49	23.315
1353013198171	297.49	23.315
1353013200104	297.49	23.315
1353013229812	297.49	23.335
1353013231867	297.49	23.315
1353013233772	297.49	23.315
1353013235776	297.48	23.315
1353013237778	297.48	23.295
1353013239730	297.49	23.315
1353013241704	297.47	23.31
1353013243724	297.48	23.335
1353013245649	297.48	23.295
1353013247650	297.47	23.29
1353013249638	297.47	23.31
1353013251586	297.46	23.33
1353013253598	297.46	23.31
1353013255613	297.46	23.31
1353013257574	297.46	23.31
1353013259592	297.46	23.33
1353013261584	297.47	23.31
1353013263538	297.47	23.31
1353013265484	297.47	23.31
1353013267521	297.47	23.335
1353013269462	297.47	23.335
1353013271462	297.47	23.335
1353013273481	297.46	23.33
1353013275420	297.46	23.33
1353013277401	297.46	23.33
1353013279399	297.47	23.335
1353013281390	297.47	23.355
1353013283378	297.46	23.33
1353013285379	297.46	23.33
1353013287336	297.47	23.335
1353013289309	297.47	23.335
1353013291345	297.47	23.355
1353013293260	297.47	23.355
1353013295253	297.47	23.355
1353013297240	297.47	23.355
1353013299207	297.47	23.335
1353013301196	297.47	23.335
1353013303232	297.48	23.355
1353013305205	297.47	23.355
1353013307177	297.47	23.335
1353013309181	297.47	23.335
1353013311127	297.47	23.355
1353013313107	297.47	23.31
1353013315125	297.48	23.355
1353013317057	297.48	23.355
1353013319071	297.48	23.355
1353013321049	297.48	23.355
1353013322986	297.48	23.355
1353013324972	297.48	23.355
1353013327016	297.48	23.355
1353013328971	297.48	23.355
1353013330944	297.48	23.355
1353013332935	297.48	23.315
1353013334899	297.47	23.335
1353013336889	297.48	23.355
1353013338882	297.48	23.355
1353013340831	297.48	23.355
1353013342850	297.48	23.355
1353013344831	297.48	23.355
1353013346803	297.48	23.38
1353013348760	297.48	23.38
1353013350780	297.48	23.355
1353013352770	297.49	23.335
1353013354739	297.49	23.335
1353013356764	297.48	23.355
1353013358710	297.48	23.335
1353013360673	297.48	23.335
1353013362696	297.49	23.355
1353013364646	297.49	23.355
1353013366607	297.49	23.315
1353013368618	297.49	23.355
1353013370585	297.48	23.335
1353013372564	297.49	23.355
1353013374557	297.48	23.335
1353013376503	297.48	23.335
1353013378517	297.49	23.355
1353013380497	297.49	23.335
1353013382448	297.49	23.335
1353013384413	297.49	23.315
1353013386451	297.49	23.335
1353013388392	297.49	23.335
1353013390371	297.49	23.315
1353013392377	297.48	23.335
1353013394333	297.48	23.315
1353013396341	297.48	23.315
1353013398338	297.48	23.315
1353013400293	297.48	23.295
1353013402278	297.48	23.315
1353013404271	297.48	23.315
1353013406254	297.48	23.355
1353013408218	297.48	23.355
1353013410234	297.47	23.31
1353013412206	297.48	23.295
1353013414176	297.48	23.295
1353013416194	297.47	23.31
1353013418137	297.47	23.31
1353013420099	297.48	23.315
1353013422136	297.48	23.315
1353013424088	297.48	23.335
1353013426098	297.48	23.315
1353013428097	297.48	23.315
1353013430034	297.48	23.315
1353013432025	297.49	23.315
1353013434050	297.49	23.315
1353013435992	297.49	23.315
1353013437973	297.48	23.335
1353013440019	297.47	23.335
1353013441968	297.48	23.315
1353013443949	297.48	23.335
1353013445937	297.48	23.335
1353013447910	297.47	23.335
1353013449894	297.47	23.335
1353013451913	297.47	23.355
1353013453890	297.47	23.355
1353013455862	297.47	23.335
1353013457899	297.47	23.335
1353013459858	297.46	23.31
1353013461843	297.47	23.355
1353013463830	297.47	23.355
1353013465795	297.47	23.335
1353013467781	297.47	23.335
1353013469789	297.47	23.335
1353013471777	297.47	23.355
1353013473727	297.47	23.335
1353013475759	297.47	23.335
1353013477726	297.47	23.335
1353013479700	297.47	23.335
1353013481717	297.47	23.355
1353013483666	297.47	23.355
1353013485658	297.47	23.335
1353013487648	297.47	23.335
1353013489616	297.47	23.355
1353013491599	297.48	23.335
1353013493615	297.48	23.335
1353013495569	297.47	23.335
1353013497534	297.47	23.335
1353013499545	297.47	23.335
1353013501487	297.47	23.335
1353013503494	297.48	23.335
1353013505491	297.48	23.335
1353013507445	297.47	23.355
1353013509432	297.48	23.355
1353013511470	297.48	23.335
1353013513399	297.48	23.335
1353013515404	297.48	23.315
1353013517391	297.48	23.315
1353013519349	297.48	23.335
1353013521327	297.47	23.335
1353013523340	297.47	23.31
1353013525298	297.47	23.335
1353013527283	297.47	23.355
1353013529278	297.47	23.355
1353013531261	297.48	23.355
1353013533231	297.48	23.355
1353013535232	297.48	23.315
1353013537198	297.48	23.335
1353013539183	297.47	23.355
1353013541195	297.47	23.355
1353013543165	297.48	23.355
1353013545154	297.47	23.335
1353013547160	297.47	23.335
1353013549114	297.47	23.335
1353013551084	297.47	23.335
1353013553102	297.47	23.335
1353013555082	297.47	23.335
1353013557063	297.47	23.31
1353013559059	297.47	23.31
1353013560992	297.47	23.335
1353013562971	297.47	23.355
1353013564976	297.46	23.33
1353013566928	297.47	23.355
1353013568915	297.47	23.355
1353013570949	297.47	23.355
1353013572898	297.47	23.335
1353013574859	297.47	23.335
1353013576860	297.47	23.31
1353013578850	297.47	23.355
1353013580825	297.47	23.355
1353013582794	297.47	23.355
1353013584755	297.47	23.355
1353013586749	297.47	23.335
1353013588748	297.47	23.355
1353013590709	297.47	23.355
1353013592690	297.47	23.355
1353013594712	297.46	23.33
1353013596646	297.46	23.33
1353013598636	297.46	23.33
1353013600635	297.47	23.335
1353013602586	297.47	23.335
1353013604570	297.47	23.355
1353013606589	297.46	23.375
1353013608535	297.47	23.31
1353013610538	297.47	23.355
1353013612535	297.47	23.355
1353013614486	297.47	23.335
1353013616450	297.47	23.335
1353013618479	297.47	23.375
1353013620418	297.47	23.355
1353013622440	297.47	23.355
1353013624445	297.47	23.355
1353013626402	297.46	23.33
1353013628377	297.46	23.33
1353013630383	297.47	23.355
1353013632351	297.46	23.35
1353013634312	297.46	23.35
1353013636341	297.46	23.35
1353013638298	297.46	23.35
1353013640261	297.47	23.355
1353013642283	297.45	23.33
1353013644252	297.46	23.35
1353013646216	297.46	23.35
1353013648233	297.46	23.35
1353013650186	297.46	23.35
1353013652161	297.46	23.375
1353013654177	297.46	23.375
1353013656130	297.47	23.375
1353013658135	297.46	23.35
1353013660130	297.46	23.35
1353013662098	297.47	23.375
1353013664090	297.47	23.355
1353013666073	297.47	23.355
1353013668038	297.46	23.33
1353013670023	297.47	23.335
1353013672023	297.47	23.355
1353013673977	297.47	23.375
1353013675993	297.47	23.355
1353013678014	297.47	23.355
1353013679932	297.47	23.355
1353013681924	297.47	23.335
1353013683941	297.47	23.31
1353013685880	297.46	23.33
1353013687871	297.47	23.375
1353013689892	297.46	23.33
1353013691836	297.47	23.355
1353013693808	297.46	23.35
1353013695840	297.47	23.375
1353013697777	297.47	23.355
1353013699765	297.47	23.355
1353013701776	297.47	23.355
1353013703729	297.47	23.355
1353013705728	297.46	23.35
1353013707728	297.47	23.355
1353013709692	297.47	23.355
1353013711678	297.47	23.355
1353013713698	297.47	23.375
1353013715653	297.46	23.35
1353013717647	297.47	23.355
1353013719652	297.47	23.375
1353013721625	297.47	23.375
1353013723619	297.48	23.355
1353013725605	297.48	23.355
1353013727560	297.47	23.335
1353013729555	297.47	23.335
1353013731554	297.48	23.38
1353013733529	297.48	23.355
1353013735489	297.48	23.355
1353013737504	297.48	23.355
1353013739475	297.48	23.355
1353013741448	297.48	23.355
1353013743470	297.48	23.355
1353013745417	297.48	23.355
1353013747409	297.48	23.355
1353013749403	297.48	23.355
1353013751359	297.47	23.335
1353013753357	297.48	23.355
1353013755353	297.48	23.335
1353013757303	297.48	23.355
1353013759305	297.48	23.355
1353013761307	297.48	23.335
1353013763262	297.48	23.335
1353013765253	297.48	23.335
1353013767256	297.48	23.335
1353013769227	297.49	23.355
1353013771230	297.49	23.355
1353013773213	297.48	23.355
1353013775180	297.49	23.335
1353013777182	297.49	23.355
1353013779169	297.48	23.315
1353013781138	297.48	23.315
1353013783121	297.48	23.335
1353013785139	297.49	23.355
1353013787109	297.49	23.335
1353013789077	297.49	23.335
1353013791087	297.49	23.335
1353013793036	297.49	23.355
1353013795025	297.49	23.315
1353013797011	297.49	23.315
1353013798989	297.49	23.315
1353013800984	297.49	23.335
1353013803004	297.48	23.335
1353013804961	297.47	23.335
1353013806946	297.47	23.335
1353013808958	297.47	23.335
1353013810879	297.48	23.335
1353013812884	297.48	23.335
1353013814883	297.48	23.355
1353013816844	297.47	23.335
1353013818845	297.47	23.355
1353013820850	297.47	23.335
1353013822800	297.47	23.335
1353013824793	297.47	23.335
1353013826799	297.47	23.335
1353013828750	297.47	23.335
1353013830737	297.47	23.335
1353013832761	297.47	23.355
1353013834703	297.47	23.355
1353013836687	297.47	23.355
1353013838704	297.47	23.355
1353013840660	297.48	23.355
1353013842660	297.47	23.335
1353013844656	297.47	23.355
1353013846626	297.47	23.355
1353013848603	297.48	23.355
1353013850599	297.48	23.355
1353013852569	297.48	23.38
1353013854573	297.47	23.355
1353013856579	297.47	23.355
1353013858540	297.47	23.355
1353013860541	297.47	23.355
1353013862550	297.47	23.355
1353013864516	297.47	23.355
1353013866481	297.47	23.355
1353013868496	297.47	23.355
1353013870439	297.47	23.355
1353013872419	297.47	23.355
1353013874436	297.47	23.355
1353013876389	297.47	23.335
1353013878382	297.47	23.335
1353013880387	297.47	23.355
1353013882321	297.47	23.355
1353013884313	297.47	23.335
1353013886332	297.47	23.335
1353013888256	297.48	23.335
1353013890241	297.48	23.355
1353013892265	297.47	23.355
1353013894216	297.48	23.355
1353013896204	297.47	23.335
1353013898219	297.47	23.335
1353013900175	297.48	23.355
1353013902167	297.48	23.38
1353013904132	297.48	23.38
1353013906110	297.47	23.335
1353013908091	297.47	23.335
1353013910106	297.47	23.355
1353013912063	297.47	23.335
1353013914039	297.47	23.335
1353013916056	297.47	23.335
1353013917991	297.47	23.335
1353013920019	297.47	23.355
1353013922008	297.47	23.355
1353013923965	297.47	23.355
1353013925941	297.47	23.355
1353013927960	297.47	23.355
1353013929916	297.48	23.38
1353013931893	297.48	23.38
1353013933895	297.48	23.38
1353013935859	297.48	23.38
1353013937818	297.47	23.355
1353013939834	297.47	23.375
1353013941789	297.48	23.355
1353013943772	297.48	23.38
1353013945785	297.48	23.335
1353013947756	297.47	23.355
1353013949758	297.48	23.38
1353013951758	297.48	23.38
1353013953717	297.48	23.38
1353013955675	297.48	23.38
1353013957702	297.49	23.355
1353013959663	297.49	23.355
1353013961647	297.48	23.355
1353013963634	297.48	23.355
1353013965584	297.48	23.38
1353013967589	297.48	23.355
1353013969591	297.49	23.355
1353013971560	297.48	23.335
1353013973524	297.48	23.335
1353013975548	297.48	23.38
1353013977490	297.48	23.38
1353013979476	297.48	23.355
1353013981507	297.47	23.355
1353013983444	297.47	23.355
1353013985440	297.47	23.355
1353013987450	297.47	23.355
1353013989389	297.47	23.355
1353013991397	297.47	23.375
1353013993409	297.47	23.375
1353013995343	297.46	23.35
1353013997339	297.47	23.355
1353013999343	297.46	23.35
1353014001308	297.47	23.355
1353014003280	297.47	23.355
1353014005285	297.47	23.355
1353014007263	297.47	23.355
1353014009207	297.47	23.355
1353014011243	297.47	23.355
1353014013186	297.47	23.355
1353014015192	297.47	23.375
1353014017172	297.47	23.375
1353014019186	297.47	23.375
1353014021152	297.47	23.375
1353014023118	297.47	23.375
1353014025131	297.47	23.375
1353014027068	297.47	23.375
1353014029121	297.47	23.4
1353014031064	297.47	23.355
1353014033066	297.47	23.375
1353014035067	297.46	23.33
1353014037020	297.46	23.33
1353014038999	297.47	23.375
1353014041016	297.47	23.375
1353014042971	297.47	23.355
1353014044958	297.47	23.375
1353014046972	297.47	23.375
1353014048909	297.48	23.38
1353014050909	297.47	23.375
1353014052892	297.47	23.375
1353014054880	297.47	23.375
1353014056829	297.47	23.375
1353014058874	297.47	23.375
1353014060826	297.47	23.375
1353014062809	297.47	23.355
1353014064805	297.47	23.375
1353014066778	297.47	23.375
1353014068751	297.47	23.375
1353014070738	297.47	23.375
1353014072684	297.47	23.4
1353014074674	297.47	23.4
1353014076714	297.47	23.355
1353014078701	297.46	23.395
1353014080671	297.47	23.375
1353014082688	297.47	23.375
1353014084610	297.47	23.375
1353014086591	297.47	23.4
1353014088606	297.47	23.4
1353014090563	297.47	23.375
1353014092552	297.47	23.375
1353014094563	297.47	23.355
1353014096527	297.47	23.355
1353014098493	297.47	23.4
1353014100507	297.46	23.375
1353014102466	297.46	23.375
1353014104447	297.44	23.375
1353014106442	297.44	23.375
1353014108396	297.44	23.375
1353014110377	297.44	23.395
1353014112388	297.44	23.395
1353014114348	297.45	23.395
1353014116353	297.45	23.415
1353014118353	297.45	23.395
1353014120295	297.45	23.395
1353014122265	297.45	23.395
1353014124290	297.45	23.415
1353014126243	297.46	23.395
1353014128227	297.45	23.415
1353014130241	297.44	23.415
1353014132185	297.45	23.415
1353014134174	297.45	23.415
1353014136196	297.45	23.415
1353014138126	297.45	23.415
1353014140112	297.45	23.415
1353014142127	297.46	23.415
1353014144099	297.45	23.415
1353014146086	297.46	23.415
1353014148083	297.46	23.415
1353014150049	297.45	23.395
1353014152016	297.45	23.395
1353014154030	297.45	23.395
1353014156001	297.45	23.415
1353014157972	297.45	23.415
1353014160018	297.45	23.415
1353014161935	297.45	23.415
1353014163937	297.45	23.415
1353014165918	297.46	23.415
1353014167908	297.46	23.435
1353014169863	297.46	23.435
1353014171895	297.46	23.415
1353014173850	297.46	23.415
1353014175814	297.46	23.415
1353014177831	297.45	23.415
1353014179795	297.46	23.415
1353014181784	297.46	23.415
